Date,Close,High,Low,Open,Volume,Log_Return,Volatility,SMA_20,SMA_50,RSI
2025-09-11,368.80999755859375,368.989990234375,347.6000061035156,350.1700134277344,103756000,0.05868272574299215,0.3900094632265834,340.25699920654296,326.9173992919922,73.82582059976852
2025-09-12,395.94000244140625,396.69000244140625,370.239990234375,370.94000244140625,168156400,0.07098109112687562,0.4525861338025653,343.275,328.5231994628906,75.5551335209621
2025-09-15,410.0400085449219,425.70001220703125,402.42999267578125,423.1300048828125,163823700,0.034992045964953526,0.45697460891825403,347.2490005493164,330.41699951171876,77.12500769854682
2025-09-16,421.6199951171875,423.25,411.42999267578125,414.5,104285700,0.027849686096646824,0.45200569318043504,351.57200012207034,332.97059936523436,78.3312910006425
2025-09-17,425.8599853515625,428.30999755859375,409.6700134277344,415.75,106133500,0.010006196509857018,0.45196132375964765,356.3994995117188,335.53159912109373,80.35343244944448
2025-09-18,416.8500061035156,432.2200012207031,416.55999755859375,428.8699951171875,90454500,-0.021384159862326838,0.4551929670124177,361.0470001220703,337.9509991455078,77.0475497421811
2025-09-19,426.07000732421875,429.4700012207031,421.7200012207031,421.82000732421875,93131000,0.021877209710827277,0.444986513052391,366.3450012207031,340.2749993896484,85.98189811149254
2025-09-22,434.2099914550781,444.9800109863281,429.1300048828125,431.1099853515625,97108800,0.01892459915165681,0.43602298417490454,371.0550003051758,342.6889990234375,89.7912828805265
2025-09-23,425.8500061035156,440.9700012207031,423.7200012207031,439.8800048828125,83422700,-0.019441082441463448,0.41762128396995724,375.01750030517576,344.8679992675781,83.88980936086183
2025-09-24,442.7900085449219,444.2099914550781,429.0299987792969,429.8299865722656,93133600,0.03900845039857305,0.428193767531301,379.57350006103513,347.5081994628906,85.25157200256722
2025-09-25,423.3900146484375,435.3500061035156,419.0799865722656,435.239990234375,96746400,-0.04480186162620923,0.47043358781153527,383.26300048828125,349.5425994873047,73.40777128250875
2025-09-26,440.3999938964844,440.4700012207031,421.0199890136719,428.29998779296875,101628200,0.03938961629749567,0.4786433156867959,387.98399963378904,351.9623992919922,78.05301616700194
2025-09-29,443.2099914550781,450.9800109863281,439.5,444.3500061035156,79491500,0.006360288086303643,0.47268289152066956,393.4509994506836,354.23359924316406,78.34257357260412
2025-09-30,444.7200012207031,445.0,433.1199951171875,441.5199890136719,74358000,0.0034011943142930328,0.4416628945852755,399.2190002441406,356.5581994628906,78.43023524344437
2025-10-01,459.4599914550781,462.2900085449219,440.75,443.79998779296875,98122300,0.03260699487618123,0.434688569336745,405.4875,359.1051995849609,77.60522659578916
2025-10-02,436.0,470.75,435.57000732421875,470.5400085449219,137009000,-0.052409624917241146,0.49494203438861933,410.36100006103516,361.17399963378904,62.478203073965446
2025-10-03,429.8299865722656,446.7699890136719,416.5799865722656,443.2900085449219,133188200,-0.014252492909231236,0.5036366342738783,414.3104995727539,363.664599609375,56.48469440203389
2025-10-06,453.25,453.54998779296875,436.69000244140625,440.75,85324900,0.05305409919515741,0.517584160003738,419.6529998779297,366.4083996582031,59.61808004394919
2025-10-07,433.0899963378906,452.67999267578125,432.45001220703125,447.82000732421875,102296100,-0.04549829949251959,0.548960590085421,423.95899963378906,368.55839965820314,52.00443947559499
2025-10-08,438.69000244140625,441.3299865722656,425.2300109863281,437.57000732421875,71192100,0.012847468714676217,0.5480194846574258,428.5039993286133,370.90819946289065,56.17158353209546
2025-10-09,435.5400085449219,436.3500061035156,426.17999267578125,431.80999755859375,69339900,-0.007206358713169257,0.5509512905871391,431.8404998779297,373.23819946289063,52.771113473012555
2025-10-10,413.489990234375,443.1300048828125,411.45001220703125,436.5400085449219,112107900,-0.05195335338705128,0.5627542944548652,432.71799926757814,375.3425994873047,44.39333224440289
2025-10-13,435.8999938964844,436.8900146484375,419.70001220703125,423.5299987792969,79552800,0.052779538485349636,0.5390807579657438,434.01099853515626,378.0079992675781,52.52728132805711
2025-10-14,429.239990234375,434.20001220703125,417.8599853515625,426.7900085449219,72669400,-0.01539666493428667,0.5314672573448225,434.3919982910156,380.4075988769531,46.406784143550276
2025-10-15,435.1499938964844,440.510009765625,426.3299865722656,434.8999938964844,71558200,0.013674604901329141,0.5250702848300391,434.8564987182617,382.93619873046873,53.358841929046726
2025-10-16,428.75,439.3500061035156,421.30999755859375,434.7300109863281,77189900,-0.014816786729139185,0.5270432461670214,435.4514984130859,385.11299865722657,46.45789271213701
2025-10-17,439.30999755859375,441.4599914550781,423.6000061035156,425.5,89331600,0.024331310172500658,0.5271121456585389,436.1134979248047,387.453798828125,48.86759787199315
2025-10-20,447.42999267578125,449.79998779296875,440.6099853515625,443.8699951171875,63719000,0.01831477587612344,0.5256042790993829,436.77449798583984,389.80939880371096,50.75778508740115
2025-10-21,442.6000061035156,449.29998779296875,442.04998779296875,445.760009765625,54412200,-0.01085364312168525,0.5238773863040821,437.6119979858398,391.8807989501953,45.008886052547325
2025-10-22,438.9700012207031,445.5400085449219,429.0,443.45001220703125,84023500,-0.008235365016010689,0.519814517499885,437.4209976196289,393.84339904785156,50.99617644957436
2025-10-23,448.9800109863281,449.3999938964844,413.8999938964844,420.0,126709800,0.022547291398770954,0.5078155491203155,438.70049743652345,396.0353991699219,56.261859961249804
2025-10-24,433.7200012207031,451.67999267578125,430.1700134277344,446.8299865722656,94727800,-0.03457920037137167,0.4974122115376947,438.3664978027344,397.9981994628906,43.25388785430163
2025-10-27,452.4200134277344,460.1600036621094,438.69000244140625,439.9800109863281,105867500,0.042211814191010485,0.5002341601029354,438.8269989013672,400.4353997802734,56.7450665853376
2025-10-28,460.54998779296875,467.0,451.6000061035156,454.7799987792969,80185700,0.01781041931942346,0.5032620691246837,439.61849822998045,402.9431994628906,57.495537050330356
2025-10-29,461.510009765625,465.70001220703125,452.6499938964844,462.5,67983500,0.002082342411769511,0.5032308428319942,439.7209991455078,405.58719970703123,59.04058860262333
2025-10-30,440.1000061035156,455.05999755859375,439.6099853515625,451.04998779296875,72447900,-0.047501755655160294,0.5176752362849557,439.9259994506836,407.91119995117185,59.304850691399444
2025-10-31,456.55999755859375,458.0,443.69000244140625,446.75,83135800,0.03671813319553837,0.5002039832752372,441.2625,410.6402001953125,57.53794599163974
2025-11-03,468.3699951171875,474.07000732421875,453.79998779296875,455.989990234375,84595200,0.025538450543862383,0.5027049322202622,442.01849975585935,413.20739990234375,63.7597595509351
2025-11-04,444.260009765625,460.2200012207031,443.6000061035156,454.4599914550781,87756600,-0.052848572813666,0.5065779894799014,442.5770004272461,415.1605999755859,52.8399578435359
2025-11-05,462.07000732421875,466.3299865722656,440.7099914550781,452.04998779296875,85573000,0.03930641199562339,0.4977234557320765,443.7460006713867,417.3685998535156,59.697325288629166
2025-11-06,445.9100036621094,467.45001220703125,435.0899963378906,461.9599914550781,109622900,-0.035599264459215095,0.5137842572174938,444.2645004272461,419.2947998046875,51.860204715499265
2025-11-07,429.5199890136719,439.3599853515625,421.8800048828125,437.9200134277344,103471500,-0.03744886561150212,0.5301264369781078,445.0660003662109,420.96559936523437,45.17692616824196
2025-11-10,445.2300109863281,449.6700134277344,433.3599853515625,439.6000061035156,76515900,0.03592274671529928,0.5100183473446656,445.5325012207031,423.1927996826172,50.66904203242206
2025-11-11,439.6199951171875,442.489990234375,432.3599853515625,439.3999938964844,60533200,-0.01268032095842644,0.4798787658272533,446.05150146484374,425.3979998779297,50.16370163215885
2025-11-12,430.6000061035156,442.3299865722656,426.55999755859375,442.1499938964844,58513500,-0.020731107188327342,0.482440923662801,445.8240020751953,427.3282000732422,45.34777734933088
2025-11-13,401.989990234375,424.5,396.3399963378906,423.1300048828125,118948000,-0.06875241071018368,0.5349657445989444,444.4860015869141,428.59739990234374,42.477119780274634
2025-11-14,404.3500061035156,412.19000244140625,382.7799987792969,386.29998779296875,105506700,0.005853666241942873,0.534381568241888,442.73800201416014,429.66760009765625,37.64585061433571
2025-11-17,408.9200134277344,423.9599914550781,398.739990234375,398.739990234375,102214300,0.011238716089416035,0.5278942867970841,440.8125030517578,430.9180004882812,36.48359802715183
2025-11-18,401.25,408.8999938964844,393.7099914550781,405.3800048828125,80688600,-0.01893489628165649,0.5243344179574979,438.74500274658203,432.0036004638672,34.75974015148569
2025-11-19,403.989990234375,411.7799987792969,398.5,406.17999267578125,72047700,0.006805426562391663,0.5254970678358425,436.9960021972656,433.1276000976562,39.91509696568133
2025-11-20,395.2300109863281,428.94000244140625,394.739990234375,414.6300048828125,113548800,-0.021922199285516537,0.5289011492119046,434.3085021972656,433.65600036621095,32.101800755698605
2025-11-21,391.0899963378906,402.79998779296875,383.760009765625,402.32000732421875,100460600,-0.010530198558583292,0.5195240235367397,432.177001953125,433.55900024414063,26.390086695172855
2025-11-24,417.7799987792969,421.7200012207031,401.0899963378906,402.1700134277344,96806400,0.0660172720981127,0.5659905921868743,430.44500122070315,433.71380004882815,42.03561177856042
2025-11-25,419.3999938964844,420.4800109863281,405.95001220703125,414.4200134277344,71915600,0.003870128654219355,0.5435789394837157,428.3875015258789,433.6694000244141,35.781409242235
2025-11-26,426.5799865722656,426.94000244140625,416.8900146484375,423.95001220703125,63463000,0.016974787220379935,0.5431716094791764,426.64100036621096,433.6838000488281,43.14878864288891
2025-11-28,430.1700134277344,432.92999267578125,426.20001220703125,426.5899963378906,36252900,0.008380619474776033,0.5444456073282911,426.1445007324219,433.9502001953125,50.2533811513925
2025-12-01,430.1400146484375,433.6600036621094,425.2900085449219,425.32000732421875,57463600,-6.97394621241348e-05,0.5202336384957683,424.82350158691406,434.0316003417969,43.29869941894929
2025-12-02,429.239990234375,436.79998779296875,422.1199951171875,430.80999755859375,69336600,-0.0020945908399217085,0.5017376896329894,422.86700134277345,433.9322003173828,45.18909967541854
2025-12-03,446.739990234375,447.9200134277344,431.1099853515625,432.1000061035156,87483000,0.039960567737700375,0.5143794196873137,422.9910003662109,434.35,56.93536157772313
2025-12-04,454.5299987792969,454.6300048828125,445.3900146484375,449.94000244140625,71906500,0.017287167308555625,0.48392992028724674,422.61399993896487,434.5847998046875,77.49632105976477
2025-12-05,455.0,458.8699951171875,451.6600036621094,453.0299987792969,56427500,0.0010335035967348669,0.46357894171900466,423.06849975585936,435.21699951171877,77.0421592029263
2025-12-08,439.5799865722656,449.75,435.25,447.45001220703125,69165800,-0.03447772390855956,0.4625312372183293,423.5714996337891,435.2005993652344,64.6698350416353
2025-12-09,445.1700134277344,452.3900146484375,435.70001220703125,437.5400085449219,62367400,0.012636566806914386,0.44455693729338486,423.56849975585936,435.2397998046875,71.44111574711249
2025-12-10,451.45001220703125,456.8800048828125,443.6099853515625,446.07000732421875,63257500,0.014008389943790958,0.429530932094651,424.1600006103516,435.37440002441406,72.39523631231819
2025-12-11,446.8900146484375,449.2699890136719,440.3299865722656,448.95001220703125,55979500,-0.010152139695978377,0.428629871346744,424.97450103759763,435.12300048828126,75.38323124329916
2025-12-12,458.9599914550781,463.010009765625,441.6700134277344,448.0899963378906,95656700,0.026650529578487583,0.43009060421595496,427.8230010986328,435.5822003173828,80.93716648805172
2025-12-15,475.30999755859375,481.7699890136719,467.6600036621094,469.44000244140625,114542200,0.03500417593015653,0.3556078553564361,431.3710006713867,436.4918005371094,78.9531755922203
2025-12-16,489.8800048828125,491.5,465.8299865722656,472.2099914550781,107608100,0.03019325551468915,0.3636796645863371,435.41900024414065,437.22440063476563,81.38021424248657
2025-12-17,467.260009765625,495.2799987792969,466.20001220703125,488.2200012207031,106490400,-0.04727460429487326,0.41261329461372853,438.71950073242186,437.9078009033203,65.92296741329648
2025-12-18,483.3699951171875,490.8599853515625,473.1199951171875,478.1600036621094,95168400,0.03389652701091261,0.41240697763793804,442.6885009765625,438.80140075683596,68.96476772074053
2025-12-19,481.20001220703125,490.489990234375,474.7200012207031,488.1199951171875,103305400,-0.0044993863680713635,0.41497021407498336,446.9870010375977,439.7146008300781,67.92836685551558
2025-12-22,488.7300109863281,498.8299865722656,485.3299865722656,489.8800048828125,86916100,0.015527202757109204,0.4006016516429816,451.8690017700195,441.2194012451172,69.95907576972262
2025-12-23,485.55999755859375,491.9700012207031,482.8399963378906,489.3999938964844,58223600,-0.006507353223946919,0.39822520275680395,455.25800170898435,442.21260131835936,64.40980096740941
2025-12-24,485.3999938964844,490.8999938964844,476.79998779296875,488.4800109863281,41285400,-0.0003295782832779731,0.3438828045232618,458.55800170898436,443.33580139160154,62.14684557246573
2025-12-26,475.19000244140625,489.0899963378906,473.82000732421875,485.2300109863281,58521400,-0.021258551524587485,0.3576391667653245,460.9885025024414,444.1366015625,57.378847599481595
